Country,Year,Total_Death,Stroke_Deaths_Rate (per 100000),Hypertension_Prevalence,Population,Code,"Number of daily male smokers (IHME, GHDx (2012))","Number of daily female smokers (IHME, GHDx (2012))"
Equatorial Guinea,1994,8323.0,155.13,37.1,540005.0,GNQ,27190,1489
Equatorial Guinea,1995,8511.0,154.54,37.1,560744.0,GNQ,27793,1551
Equatorial Guinea,1996,8721.0,153.87,37.2,582588.0,GNQ,28196,1609
Equatorial Guinea,1997,8873.0,145.96,37.3,605579.0,GNQ,28233,1650
Equatorial Guinea,1998,9037.0,140.43,37.4,629743.0,GNQ,28366,1723
Equatorial Guinea,1999,9188.0,135.17,37.5,655039.0,GNQ,28551,1811
Equatorial Guinea,2000,9307.0,129.57,37.7,684986.0,GNQ,28870,1906
Equatorial Guinea,2001,9512.0,122.12,37.8,719283.0,GNQ,29175,1999
Equatorial Guinea,2002,9701.0,115.24,38.0,754127.0,GNQ,29628,2096
Equatorial Guinea,2003,9889.0,111.8,38.2,789690.0,GNQ,30218,2198
Equatorial Guinea,2004,10122.0,108.88,38.4,826368.0,GNQ,30820,2299
Equatorial Guinea,2005,10407.0,105.56,38.6,864740.0,GNQ,31530,2404
Equatorial Guinea,2006,10663.0,103.65,38.8,905425.0,GNQ,32346,2510
Equatorial Guinea,2007,10998.0,100.97,38.9,948820.0,GNQ,33211,2613
Equatorial Guinea,2008,11333.0,99.38,39.0,994982.0,GNQ,34141,2715
Equatorial Guinea,2009,11763.0,98.12,39.0,1043698.0,GNQ,35138,2815
Equatorial Guinea,2010,12144.0,97.18,39.0,1094538.0,GNQ,36198,2912
Equatorial Guinea,2011,12464.0,97.18,39.0,1144590.0,GNQ,37285,3009
Equatorial Guinea,2012,12509.0,95.64,38.9,1193641.0,GNQ,38408,3107
Eritrea,1990,32810.0,152.02,26.0,2149967.0,ERI,116846,8203
Eritrea,1991,32232.0,152.3,25.8,2039225.0,ERI,116452,8224
Eritrea,1992,26178.0,151.26,25.7,1921162.0,ERI,114812,8176
Eritrea,1993,25609.0,150.5,25.5,1981424.0,ERI,112692,8115
Eritrea,1994,25763.0,152.43,25.4,2042501.0,ERI,111208,8111
Eritrea,1995,25116.0,156.44,25.3,2157227.0,ERI,111091,8208
Eritrea,1996,26675.0,154.36,25.2,2264083.0,ERI,112534,8411
Eritrea,1997,25976.0,152.78,25.1,2291571.0,ERI,114482,8321
Eritrea,1998,34658.0,150.21,25.0,2322761.0,ERI,117841,8407
Eritrea,1999,44222.0,148.7,25.0,2356488.0,ERI,122359,8611
Eritrea,2000,26709.0,147.17,24.9,2392888.0,ERI,127756,8867
Eritrea,2001,24299.0,144.61,24.9,2461930.0,ERI,134074,9159
Eritrea,2002,24824.0,144.82,25.0,2547428.0,ERI,141123,9474
Eritrea,2003,24667.0,143.96,25.0,2653393.0,ERI,148515,9780
Eritrea,2004,25582.0,143.6,25.1,2763143.0,ERI,155815,10046
Eritrea,2005,25284.0,142.86,25.1,2831735.0,ERI,161365,9964
Eritrea,2006,24519.0,142.09,25.1,2880094.0,ERI,165774,9954
Eritrea,2007,24044.0,141.23,25.2,2926172.0,ERI,169569,10044
Eritrea,2008,23943.0,140.81,25.1,3005783.0,ERI,172899,10150
Eritrea,2009,23798.0,140.03,25.1,3083900.0,ERI,176496,10281
Eritrea,2010,23635.0,139.22,25.0,3147733.0,ERI,180765,10439
Eritrea,2011,23372.0,137.98,24.9,3207574.0,ERI,187812,10757
Eritrea,2012,23180.0,137.4,24.7,3252600.0,ERI,195956,11104
Estonia,1990,19497.0,171.99,47.2,1570676.0,EST,249259,105294
Estonia,1991,19735.0,176.91,46.9,1565621.0,EST,251419,107735
Estonia,1992,20169.0,173.58,46.6,1540386.0,EST,248166,108805
Estonia,1993,21247.0,181.73,46.3,1504446.0,EST,241753,108937
Estonia,1994,22064.0,187.92,45.9,1475730.0,EST,236526,109089
Estonia,1995,20788.0,175.25,45.6,1452777.0,EST,229960,108274
Estonia,1996,19028.0,156.12,45.3,1434670.0,EST,224069,107243
Estonia,1997,18508.0,152.06,45.0,1421491.0,EST,218809,105648
Estonia,1998,19416.0,154.74,44.7,1411151.0,EST,215755,104841
Estonia,1999,18389.0,144.68,44.5,1403494.0,EST,214882,104571
Estonia,2000,18359.0,139.55,44.3,1396881.0,EST,215592,104867
Estonia,2001,18476.0,137.92,44.0,1388000.0,EST,216903,105543
Estonia,2002,18320.0,128.23,43.8,1379241.0,EST,218192,106483
Estonia,2003,18161.0,120.07,43.6,1370663.0,EST,219367,108219
Estonia,2004,17725.0,109.72,43.4,1362489.0,EST,218835,109791
Estonia,2005,17280.0,100.91,43.2,1354665.0,EST,217083,110947
Estonia,2006,17324.0,92.01,42.9,1346711.0,EST,214387,110345
Estonia,2007,17400.0,83.14,42.7,1340576.0,EST,212098,109517
Estonia,2008,16693.0,70.65,42.5,1337013.0,EST,208975,108119
Estonia,2009,16149.0,61.68,42.3,1334557.0,EST,204572,106040
Estonia,2010,15800.0,52.9,42.0,1331535.0,EST,200141,103808
Estonia,2011,15282.0,49.64,41.8,1327435.0,EST,198068,102641
Estonia,2012,15494.0,45.36,41.6,1322682.0,EST,196564,101855
Eswatini,1990,6085.0,154.25,39.6,854020.0,SWZ,20715,5347
Eswatini,1991,6378.0,152.93,39.8,889719.0,SWZ,21500,5495
Eswatini,1992,6918.0,149.71,40.0,925170.0,SWZ,22268,5623
Eswatini,1993,7690.0,145.95,40.2,953454.0,SWZ,23031,5743
Eswatini,1994,8628.0,145.01,40.4,953745.0,SWZ,23793,5879
Eswatini,1995,9255.0,146.85,40.6,953586.0,SWZ,24574,6048
Eswatini,1996,10436.0,148.6,40.9,973593.0,SWZ,25399,6246
Eswatini,1997,11501.0,147.34,41.1,990740.0,SWZ,26360,6296
Eswatini,1998,12617.0,150.62,41.4,1005162.0,SWZ,27296,6398
Eswatini,1999,13813.0,153.94,41.8,1018383.0,SWZ,28160,6507
Eswatini,2000,15013.0,161.64,42.1,1030504.0,SWZ,28960,6601
Eswatini,2001,16141.0,166.24,42.5,1041400.0,SWZ,29695,6661
Eswatini,2002,17488.0,171.11,42.9,1050818.0,SWZ,30426,6686
Eswatini,2003,18677.0,173.09,43.3,1058808.0,SWZ,31332,6682
Eswatini,2004,19652.0,175.93,43.7,1065776.0,SWZ,32673,6528
Eswatini,2005,20276.0,177.56,44.0,1071895.0,SWZ,34305,6458
Eswatini,2006,19661.0,175.31,44.3,1077747.0,SWZ,36145,6479
Eswatini,2007,19434.0,173.92,44.5,1084015.0,SWZ,38129,6595
Eswatini,2008,19190.0,172.1,44.7,1089885.0,SWZ,39996,6882
Eswatini,2009,19011.0,169.77,44.7,1094890.0,SWZ,41870,7204
Eswatini,2010,17582.0,165.17,44.6,1099926.0,SWZ,43782,7516
Eswatini,2011,16578.0,160.08,44.5,1105379.0,SWZ,45622,7829
Eswatini,2012,15574.0,156.88,44.4,1111453.0,SWZ,47378,8131
Ethiopia,1990,957417.0,151.89,27.6,47878076.0,ETH,971122,131311
Ethiopia,1991,934859.0,149.82,27.4,49937436.0,ETH,996770,135551
Ethiopia,1992,950124.0,149.09,27.3,52011560.0,ETH,1022610,140058
Ethiopia,1993,956853.0,147.21,27.2,53791670.0,ETH,1047145,144661
Ethiopia,1994,963638.0,144.72,27.1,55620212.0,ETH,1068870,149261
Ethiopia,1995,970253.0,142.49,27.0,57476540.0,ETH,1088536,153750
Ethiopia,1996,968197.0,139.05,26.9,59347656.0,ETH,1105975,158170
Ethiopia,1997,968181.0,136.59,26.9,61233480.0,ETH,1128657,161754
Ethiopia,1998,973231.0,134.58,26.8,63136492.0,ETH,1147579,164544
Ethiopia,1999,1011162.0,132.03,26.9,65077584.0,ETH,1166272,167179
Ethiopia,2000,989714.0,127.87,26.9,67031870.0,ETH,1187496,169963
Ethiopia,2001,991425.0,123.75,27.0,69018936.0,ETH,1213484,172922
Ethiopia,2002,992414.0,120.39,27.1,71073224.0,ETH,1246162,176145
Ethiopia,2003,970241.0,117.74,27.3,73168850.0,ETH,1287730,179461
Ethiopia,2004,960005.0,115.45,27.5,75301020.0,ETH,1357200,183896
Ethiopia,2005,947564.0,112.89,27.7,77469944.0,ETH,1428252,188339
Ethiopia,2006,919841.0,110.1,27.9,79691060.0,ETH,1470233,189407
Ethiopia,2007,886257.0,107.14,28.1,81996184.0,ETH,1504650,190390
Ethiopia,2008,855809.0,104.19,28.2,84357100.0,ETH,1534694,191446
Ethiopia,2009,822752.0,101.37,28.3,86755580.0,ETH,1563121,192793
Ethiopia,2010,802949.0,98.02,28.3,89237800.0,ETH,1594512,194863
Ethiopia,2011,781842.0,96.83,28.3,91817940.0,ETH,1635274,198408
Ethiopia,2012,766385.0,95.7,28.3,94451280.0,ETH,1696035,205202
Fiji,1990,4839.0,143.7,31.5,780437.0,FJI,62448,10994
Fiji,1991,4854.0,145.62,31.5,784838.0,FJI,62926,11100
Fiji,1992,4819.0,146.75,31.4,786860.0,FJI,63362,11197
Fiji,1993,4823.0,148.42,31.4,789209.0,FJI,63875,11301
Fiji,1994,4795.0,149.48,31.4,790811.0,FJI,64257,11385
Fiji,1995,4784.0,150.66,31.4,792247.0,FJI,64400,11426
Fiji,1996,4794.0,152.63,31.4,796542.0,FJI,64351,11417
Fiji,1997,4860.0,152.25,31.4,804575.0,FJI,64336,11443
Fiji,1998,4930.0,147.16,31.5,813964.0,FJI,64447,11472
Fiji,1999,5054.0,151.02,31.6,823432.0,FJI,64609,11522
Fiji,2000,5396.0,151.17,31.8,832516.0,FJI,65184,11603
Fiji,2001,5544.0,143.5,31.9,841324.0,FJI,66153,11730
Fiji,2002,5971.0,137.66,32.2,849897.0,FJI,67360,11918
Fiji,2003,5924.0,135.11,32.4,858306.0,FJI,68472,12176
Fiji,2004,5973.0,124.19,32.7,866699.0,FJI,69499,12453
Fiji,2005,6047.0,119.87,33.1,874929.0,FJI,70307,12711
Fiji,2006,6119.0,119.14,33.5,883096.0,FJI,71023,12969
Fiji,2007,6310.0,116.36,33.9,890655.0,FJI,71609,13202
Fiji,2008,6438.0,114.45,34.4,896728.0,FJI,72076,13403
Fiji,2009,6474.0,110.8,34.8,901390.0,FJI,72605,13606
Fiji,2010,6476.0,110.88,35.3,905176.0,FJI,73246,13838
Fiji,2011,6500.0,110.27,35.7,908359.0,FJI,73811,14068
Fiji,2012,6610.0,109.32,36.1,911067.0,FJI,74472,14246
Finland,1990,50055.0,84.62,47.3,4986551.0,FIN,595863,379267
Finland,1991,49220.0,81.67,46.8,5013856.0,FIN,585015,382780
Finland,1992,49757.0,80.29,46.3,5042120.0,FIN,570402,382241
Finland,1993,50912.0,78.82,45.8,5066609.0,FIN,552826,379122
Finland,1994,47939.0,74.01,45.2,5088491.0,FIN,536041,376158
Finland,1995,49182.0,72.71,44.7,5107942.0,FIN,526763,373651
Finland,1996,49090.0,70.07,44.1,5124717.0,FIN,524472,372568
Finland,1997,49114.0,68.28,43.6,5139944.0,FIN,527132,373099
Finland,1998,49210.0,65.14,43.1,5153548.0,FIN,531076,375415
Finland,1999,49359.0,62.96,42.6,5165500.0,FIN,532487,378271
Finland,2000,49361.0,61.06,42.2,5176208.0,FIN,530127,380709
Finland,2001,48476.0,58.75,41.8,5188007.0,FIN,527691,384216
Finland,2002,49412.0,57.49,41.4,5200588.0,FIN,522951,387017
Finland,2003,48960.0,55.6,41.1,5212991.0,FIN,512676,385396
Finland,2004,47556.0,53.36,40.8,5228143.0,FIN,500714,380124
Finland,2005,47902.0,50.89,40.5,5246070.0,FIN,487358,371605
Finland,2006,48027.0,48.72,40.2,5266249.0,FIN,472157,359483
Finland,2007,49056.0,47.3,39.9,5288694.0,FIN,456689,344519
Finland,2008,49106.0,45.68,39.6,5313358.0,FIN,443008,331457
Finland,2009,49890.0,44.69,39.3,5338813.0,FIN,433455,321251
Finland,2010,50864.0,43.55,39.0,5363279.0,FIN,428554,314506
Finland,2011,50572.0,42.28,38.6,5388173.0,FIN,427781,311158
Finland,2012,51582.0,41.55,38.3,5413865.0,FIN,431150,311941
France,1990,526560.0,61.5,36.5,56412896.0,FRA,9039107,6204402
France,1991,524406.0,58.41,36.3,56645216.0,FRA,8916616,6233201
France,1992,521492.0,55.39,36.0,56864050.0,FRA,8735902,6252858
France,1993,531976.0,53.32,35.8,57053730.0,FRA,8551581,6257333
France,1994,519707.0,50.83,35.6,57230064.0,FRA,8368980,6285647
France,1995,530979.0,49.7,35.4,57420356.0,FRA,8210607,6332132
France,1996,535766.0,48.55,35.2,57623180.0,FRA,8155146,6413668
France,1997,530579.0,46.6,34.9,57839364.0,FRA,8153531,6497328
France,1998,534376.0,45.44,34.7,58080344.0,FRA,8143899,6578534
France,1999,538102.0,44.03,34.5,58352210.0,FRA,8119535,6665438
France,2000,531207.0,42.24,34.2,58665456.0,FRA,8081433,6710008
France,2001,530533.0,41.03,34.0,59014776.0,FRA,8010989,6711563
France,2002,534900.0,40.02,33.8,59372784.0,FRA,7913079,6657916
France,2003,550965.0,38.78,33.6,59728260.0,FRA,7723596,6469307
France,2004,508305.0,35.77,33.4,60108436.0,FRA,7535650,6274563
France,2005,525879.0,34.49,33.2,60510080.0,FRA,7436593,6166305
France,2006,515558.0,33.09,33.0,60919150.0,FRA,7414670,6130030
France,2007,520425.0,31.77,32.7,61329380.0,FRA,7423357,6134832
France,2008,531678.0,31.0,32.4,61721004.0,FRA,7459971,6173476
France,2009,538147.0,30.16,32.1,62093300.0,FRA,7534596,6238218
France,2010,540813.0,29.23,31.8,62444570.0,FRA,7594267,6293944
France,2011,534724.0,28.38,31.4,62775270.0,FRA,7657804,6352640
France,2012,558599.0,27.8,31.1,63071412.0,FRA,7723229,6409925
Gabon,1990,11238.0,137.91,36.4,983039.0,GAB,43193,7505
Gabon,1991,11375.0,135.63,36.4,1010005.0,GAB,44318,7667
Gabon,1992,11487.0,134.03,36.4,1037451.0,GAB,45551,7858
Gabon,1993,11582.0,132.73,36.4,1065396.0,GAB,46827,8061
Gabon,1994,11755.0,133.3,36.4,1093612.0,GAB,48184,8270
Gabon,1995,11909.0,134.36,36.4,1121961.0,GAB,49626,8482
Gabon,1996,12126.0,134.42,36.5,1150602.0,GAB,51160,8710
Gabon,1997,12287.0,132.01,36.5,1179817.0,GAB,52807,8950
Gabon,1998,12422.0,130.69,36.6,1209839.0,GAB,54605,9206
Gabon,1999,12605.0,129.79,36.7,1240778.0,GAB,56697,9495
Gabon,2000,12719.0,130.16,36.8,1272941.0,GAB,58909,9798
Gabon,2001,12849.0,129.6,36.9,1306593.0,GAB,61247,10113
Gabon,2002,13084.0,126.91,37.1,1341696.0,GAB,63764,10430
Gabon,2003,13123.0,126.89,37.3,1378406.0,GAB,66458,10748
Gabon,2004,13299.0,126.03,37.4,1417115.0,GAB,69395,11094
Gabon,2005,13525.0,123.04,37.6,1458362.0,GAB,72463,11465
Gabon,2006,13590.0,122.16,37.8,1502540.0,GAB,75780,11863
Gabon,2007,13781.0,120.05,37.9,1549774.0,GAB,79143,12264
Gabon,2008,13844.0,119.63,38.0,1599988.0,GAB,82561,12672
Gabon,2009,14092.0,117.02,38.1,1653549.0,GAB,86105,13096
Gabon,2010,14108.0,113.66,38.1,1711117.0,GAB,89466,13509
Gabon,2011,14434.0,112.14,38.1,1772508.0,GAB,92630,13917
Gabon,2012,14459.0,109.39,38.0,1836711.0,GAB,95628,14309
Gambia,1990,16668.0,109.69,36.6,1040625.0,GMB,73216,2405
Gambia,1991,16753.0,109.14,36.7,1083542.0,GMB,74854,2455
Gambia,1992,16822.0,110.03,36.8,1127156.0,GMB,75910,2501
Gambia,1993,16814.0,107.49,36.9,1168317.0,GMB,76592,2548
Gambia,1994,16550.0,106.77,37.0,1205886.0,GMB,77208,2591
Gambia,1995,16375.0,111.23,37.1,1242160.0,GMB,78081,2636
Gambia,1996,16334.0,106.67,37.2,1279066.0,GMB,79120,2678
Gambia,1997,16631.0,106.63,37.3,1317003.0,GMB,80195,2667
Gambia,1998,16647.0,108.9,37.5,1356198.0,GMB,81484,2680
Gambia,1999,16819.0,112.47,37.6,1396505.0,GMB,82930,2706
Gambia,2000,17050.0,108.88,37.8,1437540.0,GMB,84503,2743
Gambia,2001,17326.0,107.11,38.0,1479456.0,GMB,86210,2789
Gambia,2002,17643.0,109.27,38.3,1522230.0,GMB,88173,2848
Gambia,2003,17629.0,110.65,38.5,1566263.0,GMB,90249,2912
Gambia,2004,17513.0,116.11,38.7,1612237.0,GMB,92382,2979
Gambia,2005,17557.0,117.48,38.9,1660377.0,GMB,94655,3050
Gambia,2006,17360.0,116.52,39.1,1711297.0,GMB,97054,3127
Gambia,2007,17411.0,116.14,39.2,1764889.0,GMB,99566,3205
Gambia,2008,17187.0,113.87,39.2,1820544.0,GMB,102115,3287
Gambia,2009,17240.0,114.77,39.2,1878124.0,GMB,104722,3373
Gambia,2010,17338.0,113.45,39.1,1937284.0,GMB,107479,3462
Gambia,2011,17002.0,108.46,39.0,1998215.0,GMB,110502,3565
Gambia,2012,16860.0,108.57,38.8,2061020.0,GMB,113770,3682
Georgia,1990,57177.0,223.61,41.0,5391635.0,GEO,817540,112198
Georgia,1991,57173.0,222.67,41.1,5322103.0,GEO,807704,110986
Georgia,1992,58142.0,222.52,41.2,5239325.0,GEO,794913,109442
Georgia,1993,57294.0,213.52,41.3,5127512.0,GEO,780833,107713
Georgia,1994,54397.0,209.67,41.4,4997912.0,GEO,767825,106420
Georgia,1995,52226.0,186.96,41.5,4877682.0,GEO,758132,105429
Georgia,1996,51416.0,174.38,41.6,4761277.0,GEO,751705,104830
Georgia,1997,50885.0,178.08,41.7,4640033.0,GEO,750074,102527
Georgia,1998,50677.0,183.95,41.9,4518407.0,GEO,749853,100632
Georgia,1999,49611.0,190.66,42.0,4394505.0,GEO,749190,98839
Georgia,2000,48466.0,196.5,42.2,4265175.0,GEO,747210,95014
Georgia,2001,48214.0,197.54,42.4,4144485.0,GEO,743916,91469
Georgia,2002,46665.0,211.55,42.6,4061127.0,GEO,739726,88474
Georgia,2003,46233.0,220.64,42.9,4017826.0,GEO,735491,86043
Georgia,2004,46588.0,224.74,43.1,3988861.0,GEO,733076,84864
Georgia,2005,45517.0,226.41,43.4,3961183.0,GEO,731735,83937
Georgia,2006,45767.0,219.21,43.6,3933866.0,GEO,730895,83184
Georgia,2007,46592.0,202.24,43.8,3906476.0,GEO,731234,82576
Georgia,2008,48004.0,192.66,44.0,3879701.0,GEO,732466,81959
Georgia,2009,47224.0,194.89,44.2,3855203.0,GEO,735546,81364
Georgia,2010,47530.0,190.31,44.3,3836834.0,GEO,738195,80921
Georgia,2011,47616.0,181.03,44.5,3821667.0,GEO,737126,80727
Georgia,2012,48452.0,167.03,44.6,3804358.0,GEO,734953,80802
Germany,1990,919871.0,84.05,48.1,79370190.0,DEU,11595867,7902633
Germany,1991,909044.0,81.16,47.3,79801980.0,DEU,11398985,7677397
Germany,1992,884025.0,77.74,46.5,80205020.0,DEU,11211261,7444559
Germany,1993,895815.0,75.73,45.7,80573496.0,DEU,11066699,7268279
Germany,1994,883679.0,72.86,44.8,80882120.0,DEU,10830752,7090583
Germany,1995,884079.0,70.37,44.0,81123260.0,DEU,10566767,6968405
Germany,1996,883503.0,67.77,43.1,81300860.0,DEU,10562053,7134947
Germany,1997,860730.0,64.2,42.3,81436100.0,DEU,10590124,7391259
Germany,1998,853210.0,60.4,41.6,81524380.0,DEU,10534312,7557979
Germany,1999,847514.0,56.35,40.9,81556970.0,DEU,10398101,7650278
Germany,2000,839691.0,52.03,40.2,81551680.0,DEU,10130594,7631710
Germany,2001,829034.0,49.21,39.6,81514570.0,DEU,9838360,7536317
Germany,2002,841727.0,47.85,39.0,81443420.0,DEU,9593643,7396288
Germany,2003,854182.0,46.16,38.5,81346810.0,DEU,9414611,7203451
Germany,2004,819054.0,42.71,37.9,81266670.0,DEU,9438733,7153496
Germany,2005,829939.0,40.58,37.4,81212170.0,DEU,9511625,7153244
Germany,2006,821895.0,38.97,36.8,81177816.0,DEU,9490441,7124004
Germany,2007,827341.0,37.78,36.2,81183830.0,DEU,9412304,7077051
Germany,2008,845069.0,36.9,35.7,81217490.0,DEU,9310087,7020050
Germany,2009,855741.0,35.56,35.2,81260620.0,DEU,9246449,6973333
Germany,2010,859207.0,34.18,34.6,81325090.0,DEU,9153804,6928572
Germany,2011,852964.0,33.23,34.0,81423384.0,DEU,9057930,6901532
Germany,2012,870496.0,32.78,33.4,81545570.0,DEU,8962485,6881856
Ghana,1990,177795.0,148.57,35.3,15446987.0,GHA,354798,43993
Ghana,1991,177920.0,145.92,35.5,15843473.0,GHA,365113,45237
Ghana,1992,179253.0,143.86,35.7,16241548.0,GHA,375745,46511
Ghana,1993,181114.0,140.46,35.9,16643639.0,GHA,386861,47828
Ghana,1994,186693.0,138.32,36.1,17040850.0,GHA,398332,49168
Ghana,1995,186417.0,137.05,36.3,17438882.0,GHA,410169,50534
Ghana,1996,187795.0,136.92,36.5,17844012.0,GHA,422236,51832
Ghana,1997,188670.0,137.86,36.7,18268044.0,GHA,428195,52148
Ghana,1998,189926.0,136.89,36.9,18714708.0,GHA,435065,52468
Ghana,1999,191179.0,137.44,37.2,19176800.0,GHA,442476,52915
Ghana,2000,195201.0,138.64,37.4,19665506.0,GHA,450024,53551
Ghana,2001,201290.0,140.23,37.7,20195584.0,GHA,457146,53678
Ghana,2002,202098.0,142.74,37.9,20758324.0,GHA,463377,54160
Ghana,2003,202796.0,142.97,38.2,21329520.0,GHA,468441,55087
Ghana,2004,207457.0,144.15,38.4,21906448.0,GHA,465143,57422
Ghana,2005,208014.0,145.51,38.5,22496952.0,GHA,461525,60312
Ghana,2006,211009.0,147.73,38.6,23098590.0,GHA,458875,63639
Ghana,2007,213856.0,148.16,38.6,23708328.0,GHA,457899,66941
Ghana,2008,216526.0,147.74,38.4,24326092.0,GHA,465762,67744
Ghana,2009,217166.0,147.11,38.2,24950768.0,GHA,476455,70458
Ghana,2010,220690.0,146.28,37.9,25574722.0,GHA,490572,73029
Ghana,2011,220643.0,145.14,37.5,26205940.0,GHA,507325,75416
Ghana,2012,221321.0,143.63,37.1,26858760.0,GHA,526259,77696
Greece,1990,94524.0,144.12,36.7,10302255.0,GRC,2228907,1103981
Greece,1991,96605.0,142.44,36.6,10391552.0,GRC,2241550,1127346
Greece,1992,99922.0,141.05,36.5,10478389.0,GRC,2257554,1143770
Greece,1993,98721.0,136.89,36.4,10563442.0,GRC,2285763,1162238
Greece,1994,99541.0,135.32,36.3,10647420.0,GRC,2308816,1179209
Greece,1995,101651.0,133.96,36.2,10727928.0,GRC,2313247,1196593
Greece,1996,102507.0,131.0,36.2,10803809.0,GRC,2306902,1217733
Greece,1997,101215.0,128.38,36.1,10875274.0,GRC,2286536,1246296
Greece,1998,104555.0,128.23,36.0,10939474.0,GRC,2272673,1282041
Greece,1999,105345.0,126.59,36.0,10993861.0,GRC,2266976,1325522
Greece,2000,107513.0,123.3,35.9,11038112.0,GRC,2254445,1370935
Greece,2001,104957.0,119.84,35.9,11072182.0,GRC,2245440,1417189
Greece,2002,106079.0,117.01,35.8,11096620.0,GRC,2243954,1463764
Greece,2003,107990.0,113.43,35.8,11110488.0,GRC,2227809,1494389
Greece,2004,107635.0,107.75,35.7,11115089.0,GRC,2208728,1522090
Greece,2005,106968.0,101.46,35.6,11113450.0,GRC,2202030,1553191
Greece,2006,108465.0,94.7,35.4,11106097.0,GRC,2172121,1569113
Greece,2007,112227.0,89.02,35.2,11091491.0,GRC,2129716,1580154
Greece,2008,109898.0,82.47,34.9,11073621.0,GRC,2078747,1586995
Greece,2009,109672.0,75.71,34.5,11055503.0,GRC,2027287,1590353
Greece,2010,110125.0,70.6,34.2,11033784.0,GRC,1963624,1574957
Greece,2011,112115.0,68.18,33.8,11004730.0,GRC,1911859,1548718
Greece,2012,116966.0,66.78,33.5,10963633.0,GRC,1858111,1516672
Grenada,1990,735.0,164.49,39.7,99066.0,GRD,4019,1407
Grenada,1991,724.0,160.3,39.9,99778.0,GRD,4081,1431
Grenada,1992,719.0,161.61,40.1,101054.0,GRD,4156,1467
Grenada,1993,716.0,162.93,40.4,102190.0,GRD,4236,1512
Grenada,1994,719.0,157.88,40.6,103194.0,GRD,4316,1559
Grenada,1995,716.0,150.76,40.9,104075.0,GRD,4386,1603
Grenada,1996,720.0,136.08,41.1,104862.0,GRD,4447,1643
Grenada,1997,724.0,130.93,41.4,105563.0,GRD,4421,1599
Grenada,1998,726.0,125.68,41.7,106214.0,GRD,4422,1563
Grenada,1999,739.0,123.93,42.0,106841.0,GRD,4450,1539
Grenada,2000,768.0,121.36,42.3,107442.0,GRD,4500,1528
Grenada,2001,767.0,118.96,42.7,107945.0,GRD,4569,1524
Grenada,2002,776.0,117.4,43.0,108246.0,GRD,4655,1527
Grenada,2003,792.0,111.22,43.4,108750.0,GRD,4760,1533
Grenada,2004,871.0,109.73,43.8,109529.0,GRD,4863,1541
Grenada,2005,799.0,109.04,44.2,110268.0,GRD,4973,1549
Grenada,2006,805.0,108.41,44.6,111006.0,GRD,5076,1556
Grenada,2007,784.0,106.1,45.0,111740.0,GRD,5183,1566
Grenada,2008,785.0,105.59,45.3,112497.0,GRD,5287,1576
Grenada,2009,781.0,105.91,45.6,113260.0,GRD,5383,1585
Grenada,2010,807.0,106.12,45.8,114058.0,GRD,5474,1596
Grenada,2011,808.0,104.56,46.0,114933.0,GRD,5557,1605
Grenada,2012,845.0,97.72,46.1,115930.0,GRD,5632,1613
Guatemala,1990,78226.0,65.98,27.3,9084779.0,GTM,353152,57856
Guatemala,1991,78875.0,69.88,27.4,9329564.0,GTM,362802,59615
Guatemala,1992,79982.0,73.18,27.5,9576630.0,GTM,372836,61487
Guatemala,1993,80230.0,76.23,27.6,9831871.0,GTM,383102,63488
Guatemala,1994,80663.0,78.08,27.7,10094917.0,GTM,392851,65410
Guatemala,1995,79743.0,73.37,27.8,10363096.0,GTM,402970,67350
Guatemala,1996,78106.0,71.19,27.9,10632295.0,GTM,413834,69353
Guatemala,1997,76562.0,73.68,28.0,10905387.0,GTM,418605,70450
Guatemala,1998,75620.0,75.08,28.1,11184035.0,GTM,424100,71625
Guatemala,1999,73744.0,72.07,28.3,11463503.0,GTM,428893,72642
Guatemala,2000,72863.0,70.43,28.5,11735893.0,GTM,432759,73518
Guatemala,2001,72397.0,67.5,28.6,12009197.0,GTM,434921,74227
Guatemala,2002,72168.0,63.56,28.8,12289867.0,GTM,434466,74820
Guatemala,2003,72144.0,60.36,29.0,12570507.0,GTM,411381,73499
Guatemala,2004,72426.0,58.38,29.2,12852433.0,GTM,408567,73922
Guatemala,2005,74541.0,55.92,29.5,13132818.0,GTM,408351,74533
Guatemala,2006,73464.0,54.19,29.7,13412401.0,GTM,410382,75243
Guatemala,2007,74335.0,51.95,30.0,13696609.0,GTM,414638,76153
Guatemala,2008,75279.0,50.26,30.3,13979451.0,GTM,421122,77402
Guatemala,2009,76104.0,51.82,30.6,14259415.0,GTM,431608,79777
Guatemala,2010,77115.0,52.43,30.8,14543126.0,GTM,443756,82678
Guatemala,2011,77720.0,52.82,31.0,14833458.0,GTM,457702,85922
Guatemala,2012,78328.0,52.52,31.2,15128307.0,GTM,473162,89364
Guinea,1990,122840.0,116.53,39.3,6354146.0,GIN,200317,26315
Guinea,1991,125596.0,115.2,39.4,6615740.0,GIN,210071,27621
Guinea,1992,126282.0,114.6,39.6,6832196.0,GIN,221487,29124
Guinea,1993,126399.0,114.03,39.8,7046101.0,GIN,233606,30685
Guinea,1994,128682.0,114.09,39.9,7262110.0,GIN,245046,32119
Guinea,1995,127618.0,113.64,40.1,7468350.0,GIN,254719,33323
Guinea,1996,127227.0,113.37,40.3,7683120.0,GIN,262189,34263
